‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
     15187	0.01336018	-0.00339002	0.01207170	-0.00306790	
     15188	0.00305236	0.00176389	0.01464866	-0.00145731	
     15189	0.00401872	0.00144177	0.01142746	-0.00435638	
     15190	-0.00210154	0.00401872	0.00659567	-0.00693333	
     15191	-0.00049095	0.00595144	0.00273024	-0.00435638	
     15192	0.00466296	0.00820627	0.00015329	-0.00500062	
     15193	0.00498508	0.00788415	-0.00339002	-0.00145731	
     15194	0.00337448	0.00530720	-0.00532274	0.00305236	
     15195	0.00627356	0.00273024	-0.01112088	0.00015329	
     15196	0.00273024	0.00434084	-0.01079876	0.00434084	
     15197	0.00015329	0.00305236	-0.01369784	-0.00113519	
     15198	0.00144177	-0.00145731	-0.01337572	-0.00210154	
     15199	0.00562932	-0.00113519	-0.01208724	-0.00306790	
     15200	0.00756203	-0.00403426	-0.00983241	0.00176389	
     15201	0.00852839	-0.00435638	-0.00177943	0.00337448	
     15202	0.00691779	-0.00371214	0.00079753	0.00176389	
     15203	0.00208601	-0.00242366	0.00434084	0.00015329	
     15204	0.00273024	-0.00371214	0.00595144	-0.00145731	
     15205	0.00885051	-0.00403426	0.01110534	-0.00081307	
     15206	0.01110534	-0.00435638	0.01239382	0.00208601	
     15207	0.00369660	-0.00177943	0.01336018	0.00562932	
     15208	0.00337448	-0.00339002	0.00981687	0.00627356	
     15209	0.00627356	-0.00564486	0.00981687	0.00273024	
     15210	0.00369660	-0.00435638	0.00659567	-0.00177943	
     15211	0.00369660	-0.00467850	0.00723991	-0.00339002	
     15212	-0.00306790	-0.00242366	0.00079753	-0.00467850	
     15213	-0.00339002	-0.00113519	-0.00467850	-0.00403426	
     15214	-0.00274578	-0.00177943	-0.00693333	-0.00049095	
     15215	0.00595144	-0.00049095	-0.01176512	0.00176389	
     15216	0.00820627	0.00434084	-0.01208724	-0.00467850	
     15217	-0.00016883	0.01271594	-0.01369784	-0.00500062	
     15218	0.00079753	0.01336018	-0.01273148	-0.00596698	
     15219	0.01400442	0.00273024	-0.01434208	-0.00145731	
     15220	-0.00886605	-0.00306790	-0.01112088	0.00240812	
     15221	-0.01144300	-0.00693333	-0.00725545	0.01078323	
     15222	-0.00596698	-0.00661121	-0.00242366	0.00691779	
     15223	-0.01240936	-0.00371214	0.00176389	0.00756203	
     15224	-0.00951029	-0.00339002	0.00659567	0.00176389	
     15225	-0.01112088	-0.00177943	0.00691779	0.00434084	
     15226	-0.01627479	0.00240812	0.01239382	0.00885051	
     15227	-0.01627479	0.00240812	0.01400442	0.01271594	
     15228	-0.01724115	-0.00049095	0.01207170	0.00949475	
     15229	-0.02593837	0.00176389	0.00885051	0.00595144	
     15230	-0.01627479	0.00079753	0.00788415	0.00144177	
     15231	0.00208601	-0.00113519	0.00337448	-0.00500062	
     15232	0.00949475	-0.00403426	-0.00145731	-0.00854393	
     15233	0.02560071	-0.00371214	-0.00403426	-0.00628909	
     15234	0.02366799	0.00305236	-0.00661121	-0.00628909	
     15235	0.02173528	0.01271594	-0.00951029	-0.00500062	
     15236	0.01786985	0.01174958	-0.01015453	-0.00661121	
     15237	0.02237952	0.00530720	-0.01466419	-0.00757757	
     15238	0.01883621	-0.00596698	-0.01305360	-0.00467850	
     15239	0.02721131	-0.01337572	-0.01079876	-0.00274578	
     15240	0.01400442	-0.01949598	-0.00886605	-0.00886605	
     15241	-0.00500062	-0.01917386	-0.00564486	-0.00596698	
     15242	-0.01401996	-0.01788539	-0.00081307	0.00273024	
     15243	-0.00403426	-0.01401996	0.00111965	0.00659567	
     15244	-0.01015453	-0.00242366	0.00530720	0.00240812	
     15245	0.00240812	0.00369660	0.00756203	0.00305236	
     15246	0.01593713	0.01529289	0.01336018	0.00144177	
     15247	0.00595144	0.02592283	0.01239382	0.00176389	
     15248	0.01110534	0.00562932	0.01078323	0.00498508	
     15249	0.00595144	0.00079753	0.00852839	0.01174958	
     15250	0.00111965	0.00434084	0.00466296	0.01336018	
     15251	0.01142746	0.00498508	0.00305236	0.00498508	
     15252	-0.00596698	0.01754773	0.00208601	-0.00113519	
     15253	-0.01852963	0.02495647	-0.00177943	-0.00757757	
     15254	-0.02336141	0.02141316	-0.00596698	-0.01112088	
     15255	-0.01240936	0.00949475	-0.00725545	-0.00886605	
     15256	-0.01788539	0.00369660	-0.01176512	-0.00274578	
     15257	-0.02014022	0.00015329	-0.01240936	-0.00371214	
     15258	-0.01788539	-0.00596698	-0.01273148	-0.00177943	
     15259	-0.01466419	0.00434084	-0.01112088	-0.00016883	
     15260	-0.01047664	0.00756203	-0.01079876	-0.00145731	
     15261	-0.01176512	-0.00049095	-0.00693333	-0.00306790	
     15262	-0.02142870	-0.01981810	-0.00210154	-0.00242366	
     15263	-0.01724115	-0.00435638	0.00079753	-0.00371214	
     15264	0.00369660	-0.00596698	0.00756203	-0.00403426	
     15265	0.01690349	-0.01015453	0.00981687	-0.00016883	
     15266	0.01336018	-0.01047664	0.01142746	0.00273024	
     15267	0.01432654	-0.00789969	0.01078323	0.00466296	
     15268	0.04009608	-0.00596698	0.01207170	0.00240812	
     15269	0.03751912	-0.00242366	0.01078323	-0.00274578	
     15270	0.00981687	0.01174958	0.01013899	-0.00435638	
     15271	-0.00016883	0.00562932	0.00466296	-0.00242366	
     15272	-0.02175082	0.01110534	0.00273024	-0.00242366	
     15273	-0.02239506	0.01239382	-0.00339002	-0.00242366	
     15274	-0.01047664	0.00337448	-0.00693333	-0.00049095	
     15275	-0.00274578	-0.00371214	-0.01112088	-0.00016883	
     15276	-0.01079876	-0.00016883	-0.01369784	-0.00016883	
     15277	-0.00757757	-0.00339002	-0.01240936	0.00047541	
     15278	-0.00854393	-0.00242366	-0.01305360	-0.00113519	
     15279	-0.00467850	-0.00403426	-0.01144300	-0.00049095	
     15280	0.00337448	-0.01208724	-0.00918817	0.00240812	
     15281	0.00595144	-0.01530843	-0.00693333	0.00015329	
     15282	0.00691779	-0.01466419	-0.00210154	0.00047541	
     15283	0.01625925	-0.01691903	0.00015329	-0.00113519	
     15284	0.02109104	-0.01724115	0.00466296	0.00015329	
     15285	0.01336018	-0.01047664	0.01142746	0.00079753	
     15286	-0.00339002	0.00305236	0.01690349	-0.00564486	
     15287	-0.02400565	0.01561501	0.01948044	-0.00532274	
     15288	-0.02078446	0.01883621	0.01464866	-0.00177943	
     15289	0.00079753	0.01142746	0.01207170	-0.00081307	
     15290	0.00337448	0.00691779	0.00788415	0.00079753	
     15291	-0.02175082	0.01142746	0.00659567	0.00273024	
     15292	-0.00596698	0.01432654	0.00434084	-0.00306790	
     15293	0.00208601	0.01271594	-0.00274578	-0.00274578	
     15294	-0.00725545	0.00111965	-0.00951029	-0.00113519	
     15295	-0.00467850	-0.00661121	-0.01273148	0.00273024	
     15296	-0.00661121	-0.00983241	-0.01595267	0.00788415	
     15297	-0.00467850	-0.01047664	-0.01756327	0.01625925	
     15298	-0.01273148	-0.00918817	-0.01563055	0.01239382	
     15299	-0.01659691	-0.00371214	-0.01305360	0.00466296	
     15300	-0.00467850	-0.00725545	-0.01240936	0.00401872	
     15301	0.01368230	-0.01208724	-0.00725545	0.00273024	
     15302	0.02334588	-0.00467850	-0.00145731	0.00273024	
     15303	0.01432654	0.00466296	0.00562932	0.00273024	
     15304	0.00788415	0.01207170	0.00981687	0.00015329	
     15305	0.00498508	0.01046111	0.01336018	-0.00306790	
     15306	0.01271594	-0.00113519	0.01303806	-0.00500062	
     15307	0.01368230	0.00015329	0.01400442	-0.00661121	
     15308	0.00788415	0.00240812	0.01239382	-0.00403426	
     15309	-0.00306790	-0.00113519	0.01336018	-0.00306790	
     15310	-0.00757757	-0.00371214	0.01078323	-0.00274578	
     15311	-0.00951029	-0.00306790	0.00595144	-0.00274578	
     15312	-0.00789969	0.00530720	0.00047541	-0.00467850	
     15313	-0.00210154	0.01271594	-0.00500062	-0.00564486	
     15314	-0.00274578	0.00949475	-0.00822181	-0.00467850	
     15315	-0.00177943	-0.01466419	-0.01015453	-0.00274578	
     15316	0.00111965	0.00852839	-0.01240936	-0.00177943	
     15317	0.00047541	0.01851409	-0.01208724	0.00047541	
     15318	-0.00177943	0.00434084	-0.01498631	0.00079753	
     15319	-0.00210154	-0.00274578	-0.01208724	-0.00177943	
     15320	-0.00339002	-0.00145731	-0.00886605	-0.00081307	
     15321	-0.00564486	0.00015329	-0.00693333	-0.00306790	
     15321	0.00466296	-0.00564486	0.00015329	-0.00339002	
     15323	0.00659567	-0.00983241	0.00176389	-0.00564486	
     15323	0.00208601	-0.01079876	0.00530720	-0.00596698	
     15324	0.00273024	-0.00951029	0.00917263	0.00015329	
     15325	0.00176389	-0.01144300	0.01110534	0.00305236	
     15326	-0.00210154	-0.01079876	0.01142746	0.00079753	
     15327	-0.01595267	0.01013899	0.01142746	-0.00274578	
     15328	-0.00113519	0.01303806	0.01078323	-0.00339002	
     15329	0.00273024	0.00079753	0.00756203	0.00047541	
     15330	-0.01176512	-0.00145731	0.00530720	0.01400442	
     15331	0.01142746	-0.00435638	0.00015329	0.01690349	
     15332	0.02753343	-0.00628909	-0.00500062	0.01239382	
     15333	0.00723991	-0.00467850	-0.00789969	0.00466296	
     15334	0.00337448	-0.00210154	-0.00757757	0.00208601	
     15335	-0.00628909	0.00369660	-0.01337572	0.00208601	
     15336	-0.00983241	0.00047541	-0.01434208	0.00562932	
     15337	-0.00564486	0.00111965	-0.01401996	0.00530720	
     15338	0.00079753	0.00208601	-0.01305360	0.00208601	
     15339	0.00627356	-0.00467850	-0.01015453	-0.00145731	
     15340	0.00659567	-0.00339002	-0.00435638	-0.00467850	
     15341	0.00176389	0.00047541	-0.00274578	-0.00242366	
     15342	0.00208601	-0.00306790	0.00111965	-0.00628909	
     15343	-0.00274578	-0.00210154	0.00466296	0.00176389	
     15344	0.00144177	-0.00596698	0.00627356	0.00111965	
     15345	-0.00306790	-0.00467850	0.01239382	-0.00145731	
     15346	-0.00886605	-0.00918817	0.01046111	-0.00081307	
     15347	-0.00886605	-0.01305360	0.01013899	-0.00016883	
     15348	-0.01176512	-0.01369784	0.00756203	-0.00210154	
     15349	-0.00242366	-0.01595267	0.00659567	0.00144177	
     15350	0.00659567	-0.01047664	0.00208601	0.00273024	
     15351	0.01915833	-0.00306790	-0.00113519	-0.00242366	
     15352	0.01593713	-0.00145731	-0.00435638	-0.00532274	
     15353	0.00466296	0.00015329	-0.00628909	-0.00725545	
     15354	-0.00532274	0.01915833	-0.00918817	-0.01047664	
     15355	0.00530720	0.01851409	-0.01305360	-0.01240936	
     15356	0.00659567	0.01336018	-0.01176512	-0.01047664	
     15357	-0.01466419	0.01658137	-0.01112088	-0.00339002	
     15358	-0.02110658	0.01336018	-0.01208724	0.00401872	
     15359	-0.00016883	0.00788415	-0.01144300	0.00885051	
     15360	0.01593713	0.01078323	-0.00757757	0.01174958	
     15361	0.01561501	0.00820627	-0.00081307	0.01078323	
     15362	0.01013899	0.00273024	0.00305236	0.00885051	
     15363	0.00273024	-0.00242366	0.00627356	0.00981687	
     15364	-0.01369784	0.00691779	0.00949475	0.00756203	
     15365	-0.03592406	0.01561501	0.01561501	-0.00210154	
     15366	-0.01852963	0.01593713	0.01497078	-0.00274578	
     15367	-0.00661121	0.01529289	0.01271594	-0.00757757	
     15368	-0.00757757	0.00885051	0.01078323	-0.00596698	
     15369	-0.00467850	0.00240812	0.00981687	-0.00661121	
     15370	-0.00725545	-0.00016883	0.00305236	-0.00564486	
     15372	-0.00403426	-0.00306790	-0.00210154	-0.00371214	
     15373	-0.00500062	-0.00145731	-0.00274578	-0.00210154	
     15373	-0.00113519	0.00015329	-0.00693333	-0.00306790	
     15374	0.00885051	-0.00274578	-0.01112088	0.00079753	
     15375	0.01658137	-0.00661121	-0.01240936	-0.00306790	
     15377	0.02173528	-0.01498631	-0.01079876	0.00111965	
     15378	0.02334588	-0.02207294	-0.01305360	0.00240812	
     15379	0.02044680	-0.02110658	-0.01240936	0.00369660	
     15380	0.01368230	-0.01756327	-0.00951029	0.00562932	
     15380	0.00434084	-0.01724115	-0.00789969	0.00788415	
     15381	-0.00596698	-0.00983241	-0.00081307	0.00434084	
     15383	-0.02239506	0.00305236	0.00369660	0.00369660	
     15384	-0.02561625	0.02366799	0.00852839	0.00401872	
     15385	-0.02819320	0.01464866	0.00981687	0.00176389	
     15386	-0.04172221	0.01303806	0.01271594	-0.00177943	
     15387	-0.01691903	0.00820627	0.01368230	-0.00628909	
     15388	-0.01756327	0.00562932	0.01271594	-0.00467850	
     15389	0.00015329	-0.00049095	0.00981687	-0.00725545	
     15390	0.01013899	-0.00371214	0.00788415	-0.00113519	
     15391	0.02463435	-0.00435638	0.00562932	-0.00081307	
     15392	0.01464866	0.00498508	0.00144177	-0.00274578	
     15393	0.00756203	0.00852839	-0.00339002	-0.00049095	
     15394	0.00369660	0.00111965	-0.00435638	-0.00177943	
     15395	0.00369660	-0.02497201	-0.00918817	0.00176389	
     15396	0.00015329	-0.01434208	-0.01176512	-0.00081307	
     15397	0.00305236	-0.01047664	-0.01144300	-0.00177943	
     15398	0.00562932	-0.00822181	-0.01305360	0.00144177	
     15399	-0.00081307	-0.00596698	-0.01208724	0.00434084	
     15400	-0.00596698	0.00337448	-0.00789969	0.00562932	
     15401	-0.00789969	0.00176389	-0.00435638	0.00111965	
     15402	-0.00306790	0.00369660	-0.00177943	-0.00145731	
     15403	-0.00016883	0.00240812	0.00273024	-0.00210154	
     15404	-0.00242366	0.00208601	0.00562932	-0.00274578	
     15405	-0.00403426	0.00273024	0.01207170	-0.00177943	
     15406	0.00111965	-0.00049095	0.01110534	-0.00145731	
     15407	0.00015329	-0.00016883	0.01142746	0.00015329	
     15408	-0.00177943	-0.00242366	0.01110534	-0.00113519	
     15409	0.00176389	-0.00145731	0.00756203	-0.00081307	
     15410	0.00015329	-0.00145731	0.00820627	-0.00049095	
     15411	0.00240812	0.00111965	0.00530720	0.00015329	
     15412	0.00240812	-0.00081307	0.00015329	0.00144177	
     15413	0.00305236	0.00240812	-0.00242366	0.00176389	
     15414	0.00079753	0.00208601	-0.00564486	-0.00210154	
     15415	0.00079753	0.00273024	-0.00983241	-0.00242366	
     15416	-0.00532274	-0.00145731	-0.01337572	-0.00242366	
     15417	-0.01788539	-0.00822181	-0.01563055	-0.00306790	
     15418	-0.01820751	-0.00789969	-0.01273148	-0.00210154	
     15419	-0.02046234	-0.00951029	-0.01144300	-0.00210154	
     15420	-0.01981810	-0.01369784	-0.00951029	-0.00113519	
     15421	-0.00725545	-0.01724115	-0.00789969	0.00111965	
     15422	0.01078323	-0.01079876	-0.00177943	-0.00081307	
     15423	0.01883621	-0.00564486	-0.00016883	0.00369660	
     15424	0.03172098	-0.00210154	0.00530720	0.00595144	
     15425	0.04718270	0.00176389	0.00917263	0.00852839	
     15426	0.03687488	0.00273024	0.01078323	0.00562932	
     15427	0.02656707	0.00885051	0.01497078	0.00176389	
     15428	0.01207170	0.02173528	0.01400442	0.00273024	
     15429	0.01303806	0.02592283	0.01239382	-0.00081307	
     15430	-0.02336141	0.01851409	0.01078323	-0.00177943	
     15431	0.00015329	0.00756203	0.00530720	0.00079753	
     15432	0.01786985	0.00144177	0.00208601	-0.00500062	
     15433	-0.00016883	-0.00274578	-0.00274578	-0.00274578	
     15434	-0.00951029	-0.00177943	-0.00693333	-0.00435638	
     15435	-0.02175082	0.01013899	-0.00725545	-0.00532274	
     15436	-0.02464989	0.01368230	-0.01176512	-0.00661121	
     15437	-0.01756327	0.00981687	-0.01305360	-0.00145731	
     15438	-0.00822181	0.00466296	-0.01273148	0.00723991	
     15439	-0.01047664	0.00498508	-0.01079876	0.01078323	
     15440	-0.00403426	0.00208601	-0.00854393	0.01013899	
     15441	0.00562932	0.00111965	-0.00628909	0.00208601	
     15442	0.00820627	0.00111965	-0.00306790	-0.00016883	
     15443	0.00015329	-0.00242366	0.00240812	-0.00113519	
     15444	-0.00049095	-0.00725545	0.00498508	-0.00177943	
     15445	-0.00339002	-0.01112088	0.01013899	-0.00210154	
     15446	0.00079753	-0.01434208	0.01271594	-0.00145731	
     15447	-0.01659691	-0.01401996	0.01432654	-0.00789969	
     15448	-0.02368353	-0.01434208	0.01207170	-0.00306790	
     15449	-0.00725545	-0.01563055	0.01013899	0.00273024	
     15450	-0.01434208	-0.02014022	0.00885051	0.00595144	
     15451	-0.02432777	-0.01659691	0.00273024	0.00595144	
     15452	-0.01466419	-0.00016883	0.00015329	0.00337448	
     15453	0.01046111	-0.00339002	-0.00661121	0.00144177	
     15454	0.00079753	-0.00757757	-0.01112088	-0.00016883	
     15455	-0.01434208	0.00401872	-0.01208724	0.00240812	
     15456	-0.04719824	0.02237952	-0.01273148	0.00047541	
     15457	-0.00596698	0.02527859	-0.01337572	-0.00789969	
     15458	-0.00789969	0.02656707	-0.00693333	-0.01401996	
     15459	0.00305236	0.02946614	-0.00693333	-0.01401996	
     15460	0.05233661	0.02173528	-0.00628909	-0.00789969	
     15461	0.04653846	0.01142746	-0.00628909	0.00111965	
     15462	0.01336018	0.00917263	-0.00177943	0.00015329	
     15463	0.01271594	0.00369660	0.00176389	0.00240812	
     15464	0.00530720	-0.00467850	0.00434084	0.01110534	
     15465	0.00337448	-0.00500062	0.01046111	0.00723991	
     15466	-0.00016883	-0.00339002	0.01368230	0.00079753	
     15467	0.00015329	-0.00596698	0.01110534	-0.00210154	
     15468	0.00498508	-0.00725545	0.01303806	0.00208601	
     15469	0.01013899	-0.01079876	0.00917263	0.00047541	
     15470	0.01690349	-0.01627479	0.00627356	0.00144177	
     15471	0.01336018	-0.01885174	0.00337448	0.00337448	
     15472	0.00949475	-0.01498631	0.00047541	0.00047541	
     15473	0.00176389	-0.01176512	-0.00306790	0.00015329	
     15474	-0.01337572	-0.01015453	-0.00918817	0.00337448	
     15475	-0.03334711	-0.01176512	-0.01112088	0.00240812	
     15476	-0.04526552	-0.02787108	-0.01144300	-0.00145731	
     15477	-0.03141439	-0.01563055	-0.01595267	-0.00596698	
     15478	-0.01788539	0.01046111	-0.01401996	-0.01208724	
     15479	-0.00951029	0.02109104	-0.01305360	-0.01401996	
     15480	-0.02014022	0.01948044	-0.00918817	-0.00435638	
     15481	-0.01691903	0.02109104	-0.00628909	0.00562932	
     15482	0.02302376	0.01142746	-0.00274578	0.00627356	
     15483	0.03558641	0.01400442	0.00305236	0.00627356	
     15484	0.03590853	0.01883621	0.00788415	0.00401872	
     15485	0.01948044	0.01400442	0.01368230	-0.00145731	
     15486	0.00144177	0.00176389	0.01174958	-0.00596698	
     15487	-0.00049095	-0.00789969	0.01722561	-0.00242366	
     15488	0.00047541	-0.00467850	0.01432654	-0.00339002	
     15489	0.00208601	-0.00371214	0.01013899	-0.00435638	
     15490	0.00401872	-0.00564486	0.00981687	-0.00306790	
     15491	-0.00339002	-0.00049095	0.00434084	-0.00145731	
     15492	0.00240812	-0.00177943	-0.00049095	0.00015329	
     15493	0.02849978	-0.00725545	-0.00435638	-0.00500062	
     15494	0.01690349	-0.00886605	-0.00918817	-0.00725545	
     15495	-0.00081307	-0.00918817	-0.01176512	-0.00500062	
     15496	-0.00757757	-0.00628909	-0.01563055	-0.00177943	
     15497	-0.00789969	-0.00435638	-0.01563055	-0.00081307	
     15498	-0.00339002	-0.00757757	-0.01466419	0.00111965	
     15499	0.00401872	-0.00951029	-0.01337572	-0.00242366	
     15500	0.01207170	-0.01144300	-0.01176512	-0.00081307	
     15501	0.01013899	-0.00951029	-0.00403426	0.00240812	
     15502	-0.00049095	-0.00596698	-0.00306790	0.00401872	
     15503	0.00144177	-0.00339002	0.00176389	0.00466296	
     15504	0.00240812	-0.00435638	0.00530720	0.00176389	
     15505	-0.01176512	-0.00500062	0.00852839	0.00144177	
     15506	-0.01981810	-0.00177943	0.01174958	-0.00339002	
     15507	-0.01466419	-0.00693333	0.01110534	-0.00274578	
     15508	-0.00596698	-0.00467850	0.01142746	0.00337448	
     15509	-0.00661121	-0.00242366	0.01110534	0.00498508	
     15510	-0.00403426	0.00466296	0.00756203	0.00723991	
     15511	-0.00403426	0.02141316	0.00627356	0.00337448	
     15512	-0.00306790	0.01625925	0.00305236	0.00305236	
     15513	-0.00467850	0.00466296	-0.00210154	0.00240812	
     15514	-0.00371214	0.00144177	-0.00435638	0.00111965	
     15515	-0.00500062	-0.00145731	-0.00854393	0.00337448	
     15516	-0.00145731	-0.00049095	-0.01176512	0.00240812	
     15517	-0.00467850	0.00047541	-0.01369784	0.00015329	
     15518	-0.00371214	0.00401872	-0.01240936	0.00079753	
     15519	-0.00306790	-0.00049095	-0.01144300	0.00015329	
     15520	-0.00274578	-0.00016883	-0.00854393	-0.00177943	
     15521	0.00434084	-0.00306790	-0.00435638	-0.00210154	
     15522	0.00176389	-0.00661121	-0.00274578	0.00079753	
     15523	0.00240812	-0.00596698	0.00273024	0.00079753	
     15524	-0.00081307	-0.00306790	0.00627356	0.00337448	
     15525	-0.00049095	0.00079753	0.00885051	0.00337448	
     15526	0.00756203	-0.00210154	0.01142746	0.00176389	
     15527	0.00434084	-0.00145731	0.01078323	0.00498508	
     15528	0.00176389	-0.00049095	0.00917263	0.00176389	
     15529	-0.00081307	0.00047541	0.00981687	-0.00242366	
     15530	-0.00306790	0.00047541	0.00401872	-0.00145731	
     15531	-0.00306790	0.01174958	0.00337448	-0.00242366	
     15532	-0.00210154	0.01110534	0.00240812	-0.00371214	
     15533	0.00208601	-0.00467850	-0.00177943	0.00015329	
     15534	0.00949475	-0.02593837	-0.00435638	-0.00242366	
     15535	-0.00177943	-0.00725545	-0.00886605	-0.00435638	
     15536	-0.01144300	0.00208601	-0.01112088	-0.00081307	
     15537	-0.00306790	0.00852839	-0.01112088	-0.00081307	
     15538	-0.00596698	0.00498508	-0.01144300	-0.00339002	
     15539	-0.00854393	0.00305236	-0.00951029	-0.00210154	
     15540	-0.00886605	0.00434084	-0.00661121	0.00015329	
     15541	-0.00210154	0.00530720	-0.00500062	0.00015329	
     15542	-0.00371214	0.00434084	0.00111965	0.00111965	
     15543	0.00047541	0.00659567	0.00369660	-0.00081307	
     15544	0.00659567	0.00369660	0.00691779	0.00079753	
     15545	0.00917263	0.00079753	0.01207170	0.00208601	
     15546	0.00788415	-0.00081307	0.01174958	-0.00016883	
     15547	0.00917263	-0.00532274	0.01464866	-0.00145731	
     15548	0.00691779	-0.00500062	0.01174958	0.00015329	
     15549	0.00820627	-0.00757757	0.01336018	0.00176389	
     15550	0.01690349	-0.00983241	0.00917263	0.00530720	
     15551	0.01561501	-0.00500062	0.00401872	0.00015329	
     15552	0.01239382	-0.00049095	-0.00210154	-0.00371214	
     15553	0.01046111	-0.00049095	-0.00500062	-0.00016883	
     15554	0.00273024	-0.00339002	-0.00467850	0.00273024	
     15555	-0.00789969	-0.00339002	-0.00725545	-0.00274578	
     15556	-0.00564486	-0.00500062	-0.01337572	0.00111965	
     15557	-0.01337572	-0.00757757	-0.01273148	0.00562932	
     15558	-0.02497201	-0.00596698	-0.01176512	0.00144177	
     15559	-0.02593837	-0.00500062	-0.01079876	-0.00564486	
     15560	-0.00177943	-0.00016883	-0.00822181	-0.01079876	
     15561	-0.00403426	0.00756203	-0.00789969	-0.00757757	
     15562	-0.00693333	0.00240812	-0.00596698	-0.00467850	
     15563	0.01658137	0.00885051	0.00015329	-0.00435638	
     15564	0.05008177	0.00756203	0.00530720	-0.00500062	
     15565	0.07134165	-0.00725545	0.01368230	-0.00371214	
     15566	0.02141316	0.01239382	0.01368230	-0.00306790	
     15567	-0.00757757	0.01722561	0.01336018	-0.00596698	
     15568	0.00176389	0.00723991	0.00949475	-0.00113519	
     15569	-0.01981810	0.00820627	0.00530720	0.01336018	
     15570	-0.01756327	0.02656707	0.00079753	0.02334588	
     15571	-0.03431347	0.04267303	0.00627356	0.01754773	
     15572	-0.03914526	0.04943754	0.00691779	0.00111965	
     15573	-0.04687612	0.02656707	0.00047541	-0.01015453	
     15574	-0.06974658	0.01271594	-0.00435638	-0.00306790	
     15575	-0.06233784	0.00981687	-0.01047664	0.00981687	
     15576	-0.05299638	0.00144177	-0.01208724	0.00820627	
     15577	-0.02400565	-0.00274578	-0.01530843	0.00240812	
     15578	-0.01015453	-0.00564486	-0.01530843	0.00562932	
     15579	-0.00725545	-0.00757757	-0.01401996	0.00917263	
     15580	-0.00661121	-0.01047664	-0.01015453	0.01110534	
     15581	-0.00854393	-0.01273148	-0.00918817	0.00885051	
     15582	0.00273024	-0.01240936	-0.00306790	0.00337448	
     15583	0.00820627	-0.01369784	-0.00081307	0.00015329	
     15584	0.01110534	-0.01015453	0.00337448	-0.00145731	
     15585	0.01464866	-0.01079876	0.00820627	-0.00306790	
     15586	0.01754773	-0.01305360	0.01174958	-0.00564486	
     15587	0.01819197	-0.01144300	0.01110534	-0.00500062	
     15588	0.02141316	-0.00757757	0.00852839	-0.00725545	
     15589	0.02721131	-0.01047664	0.00885051	-0.00532274	
     15590	0.02334588	-0.01176512	0.00723991	-0.00467850	
     15591	0.01819197	-0.00886605	0.00530720	-0.00886605	
     15592	0.01851409	-0.00339002	-0.00081307	-0.00532274	
     15593	0.02012468	-0.00274578	-0.00371214	-0.00081307	
     15594	0.01786985	-0.00725545	-0.00596698	0.00144177	
     15595	0.01174958	0.00079753	-0.00757757	0.00240812	
     15596	0.00627356	0.01110534	-0.01015453	-0.00371214	
     15597	0.02785555	0.00691779	-0.01208724	-0.00661121	
     15598	0.02753343	-0.00274578	-0.01240936	-0.00661121	
     15599	0.02109104	-0.01369784	-0.01305360	-0.00274578	
     15600	0.01207170	-0.01691903	-0.00886605	0.00111965	
     15601	0.00917263	-0.01112088	-0.00789969	-0.00113519	
     15602	0.00498508	-0.00693333	-0.00467850	0.00015329	
     15603	0.00434084	-0.00789969	0.00111965	-0.00016883	
     15604	0.00305236	-0.00693333	0.00530720	-0.00242366	
     15605	0.00240812	-0.00886605	0.00885051	-0.00145731	
     15606	0.00273024	-0.00951029	0.01368230	-0.00081307	
     15607	0.00047541	-0.00145731	0.01368230	-0.00177943	
     15608	-0.00306790	0.00530720	0.01303806	-0.00242366	
     15609	-0.00467850	0.00852839	0.01046111	-0.00306790	
     15610	-0.00564486	-0.01144300	0.00691779	-0.00274578	
     15611	-0.00403426	-0.01305360	0.00562932	-0.00177943	
     15612	-0.00725545	-0.00371214	0.00208601	0.00111965	
     15613	-0.00500062	-0.00210154	-0.00596698	-0.00177943	
     15614	-0.00854393	-0.00177943	-0.00661121	-0.00403426	
     15615	-0.00789969	-0.00081307	-0.00983241	-0.00339002	
     15616	-0.00886605	-0.00016883	-0.01337572	0.00015329	
     15617	-0.00789969	0.00144177	-0.01176512	-0.00177943	
     15618	-0.00661121	-0.00016883	-0.01079876	0.00208601	
     15619	-0.00532274	-0.00532274	-0.00951029	0.00079753	
     15620	-0.00403426	-0.00789969	-0.00789969	-0.00016883	
     15621	-0.00435638	-0.00628909	-0.00693333	0.00015329	
     15622	-0.00435638	-0.00822181	-0.00016883	-0.00016883	
     15623	-0.00339002	-0.01273148	0.00273024	0.00208601	
     15624	-0.00145731	-0.00532274	0.00498508	0.00691779	
     15625	-0.00210154	-0.00016883	0.00917263	0.00401872	
     15626	-0.00532274	0.00305236	0.01207170	0.00176389	
     15627	-0.00693333	0.01271594	0.01207170	-0.00113519	
     15628	-0.00467850	0.01368230	0.01368230	-0.00467850	
     15629	-0.00306790	0.01722561	0.01142746	0.00047541	
     15630	-0.00274578	0.01722561	0.00723991	0.00015329	
     15631	-0.00306790	0.01464866	0.00434084	0.00305236	
     15632	-0.00403426	0.01207170	0.00111965	-0.00081307	
     15633	-0.00822181	0.00981687	-0.00306790	-0.00081307	
     15634	-0.00661121	0.00659567	-0.00693333	0.00273024	
